time	flux	sign	hx	hy	ez	count	r	theta
2137.1680292622873	27.107247278775056	-1.0	0.0	88.00622111802346	0.0	1	92.22625869346376	1.5707963267948966
2142.6320414045363	21.412579204593932	1.0	141.84012871125412	33.00622111802346	0.0	5	116.7538004699425	0.22863137185707583
2154.9840688534864	3.8983608936044973	1.0	838.8401287112541	71.00622111802346	222.52577836197597	12	641.2951669255161	0.0844467860566292
2163.2640072533495	11.035359363486613	-1.0	664.8015242239157	1350.9952222169136	438.5205839117599	12	226.54450278002793	1.113502506829935
2166.0640134755854	28.835716373989136	-1.0	1310.8015242239157	2855.9952222169136	341.5205839117599	2	86.69803682266381	1.1405122574001147
2173.320029600066	52.855910360017056	-1.0	358.8015242239158	814.9952222169136	141.5205839117599	6	47.29840017836736	1.1560801468696924
2187.7040615645815	13.408370650479352	1.0	239.8015242239158	60.995222216913575	0.0	46	186.45069301620362	0.24907524797344288
2231.7520394489766	22.085818626665585	1.0	239.8015242239158	60.995222216913575	0.0	46	186.45069301620362	0.24907524797344288
2208.9280287289525	48.41069225959363	-1.0	140.80554645060715	789.9844488716099	108.52994392215992	26	51.64148421167373	1.3944102482871368
2216.8960464356587	18.64814128991336	-1.0	413.80554645060715	75.98444887160986	0.0	1	134.0616183207616	0.18160055197871525
2220.688054862344	9.879170702028574	1.0	148.80554645060715	154.98444887160986	0.0	8	253.0576781598332	0.8057347468139834
2226.736068302374	18.26884614194155	-1.0	371.80554645060715	637.9844488716099	202.5299439221599	20	136.84498629940887	1.0431336933644075
2229.248073884609	15.934520535103552	-1.0	542.8055464506072	1976.9844488716099	112.52994392215992	7	156.89207557218495	1.302837017481205
2238.6000146666993	31.961105700699967	-1.0	273.827245363606	918.9853822059803	152.5323561470624	5	78.22007234077789	1.2812057839457196
2243.4080253511675	8.239473968545205	-1.0	239.82724536360595	33.98538220598023	0.0	1	303.4174280474619	0.14077048055533892
2244.736028302285	6.888387721558544	-1.0	1641.827245363606	5771.98538220598	1237.5323561470623	1	362.92962897192405	1.2936681690736893
2257.4640565867926	40.70850410443715	-1.0	327.827245363606	2039.9853822059802	238.5323561470624	1	61.412229581963565	1.411457850021086
2265.3120740268314	11.175005649174793	-1.0	374.827245363606	1071.9853822059802	159.5323561470624	2	223.71353344099742	1.2344270643072703
2265.7200749334997	13.162914858785875	1.0	336.827245363606	981.9853822059803	193.5323561470624	3	189.92753708585454	1.2403654439198517
2269.39200309334	23.708863653157707	1.0	149.84012093346772	52.985571095078996	0.0	1	105.44579599313832	0.33989082243726615
2282.5520323378496	4.439618282050837	-1.0	85.8401209334677	301.98557109507897	57.53385503761671	1	563.1114751705974	1.2938487512000993
2283.7920350934114	40.34066148714283	-1.0	132.84012093346772	423.98557109507897	58.53385503761671	10	61.972211357931926	1.2671711119035574
2290.2720494934433	8.61884947103411	-1.0	103.8401209334677	0.0	0.0	1	290.06191701130194	0.0
2292.9920555379013	16.79463913770506	1.0	140.84012093346772	0.0	0.0	2	148.85702392898318	0.0
2293.4080564623478	13.700054664213013	1.0	140.84012093346772	0.0	0.0	2	182.48102370937585	0.0
2311.6000168889263	45.72246440780583	-1.0	403.80924867694296	887.9939455488284	103.54727727475253	12	54.677717668542705	1.1440049233412692
2318.6880326400724	6.041172960175402	1.0	54.80924867694297	108.99394554882839	0.0	2	413.82692011642285	1.1048592850149324
2329.21605603568	6.9266800446315955	1.0	0.0	125.99394554882839	54.54727727475253	1	360.9232682744719	1.5707963267948966
2337.928075395723	45.35772718822149	-1.0	167.80924867694299	578.9939455488284	87.54727727475253	3	55.117400164821326	1.2886966267454127
2342.104004675566	22.665388886365577	1.0	82.7803164225738	0.0	0.0	22	110.30033557041156	0.0
2343.720008266685	12.712111677830066	-1.0	184.7803164225738	0.0	0.0	1	196.66284118318455	0.0
2353.568030151178	12.812717953789942	-1.0	1119.7803164225738	2165.9952299947	455.53793059770067	1	195.1186320510951	1.0936556819852423
2356.296036213414	28.754182649991627	1.0	31.780316422573804	238.9952299947	36.537930597700665	9	86.94387284212122	1.4385971906732982
2361.80804846233	7.107636562333113	-1.0	248.7803164225738	1452.9952299947	392.53793059770067	3	351.7343603707509	1.4012216977377114
2366.6960593245763	20.689312195993622	-1.0	226.7803164225738	720.9952299947	0.0	4	120.83533644410431	1.2660559564440126
2376.9440020977822	21.412505380298782	-1.0	191.78836087595653	0.0	0.0	1	116.75420300420333	0.0
2383.5600168000374	22.335129198664106	1.0	191.78836087595653	33.97430774923083	0.0	24	111.93129790131363	0.17532595757050912
2384.416018702264	21.76061908272395	-1.0	935.7883608759565	1327.9743077492308	341.5203939115488	3	114.88643730659224	0.9569406380926869
2389.4560299022887	27.489198000889886	-1.0	226.78836087595653	441.97430774923083	35.520393911548794	2	90.94481402909862	1.0967034077991413
2398.288049528999	47.498552795417524	-1.0	912.7883608759565	442.97430774923083	90.5203939115488	1	52.63318254700994	0.4518169325869514
2403.384060853469	9.760132789911012	-1.0	342.7883608759565	850.9743077492308	0.0	5	256.1440560095898	1.1878624037007903
2405.9280665068145	20.950889642232056	1.0	284.7883608759565	123.97430774923083	0.0	15	119.32667503343578	0.4105799112260192
2410.936077635728	10.289820911103789	-1.0	121.78836087595653	479.97430774923083	78.5203939115488	10	242.95855307862934	1.3223013993640367
2413.1520025600057	4.842577676440129	-1.0	211.78197197996886	515.9765499739444	49.518278353642614	5	516.253980222739	1.1813149156979614
2423.9760266133926	66.23386812056908	-1.0	1815.7819719799688	5153.976549973944	286.5182783536426	9	37.74503997636247	1.2320677614406843
2431.53604341343	16.64473066394862	1.0	85.78197197996886	260.97654997394443	0.0	1	150.19768420854257	1.2532250797819582
2438.880059733466	10.225173715981242	-1.0	254.78197197996886	527.9765499739444	33.518278353642614	6	244.49462370430655	1.1211953359175852
2444.1120713601586	23.98465781460669	1.0	49.781971979968866	32.976549973944415	57.518278353642614	4	104.23329860797499	0.5850565046052676
2455.0800157333683	22.262122800305477	1.0	114.79573977304419	379.9738810820901	57.50626278473643	5	112.29836536368829	1.2774004637765746
2457.6640214756035	47.14061785833442	-1.0	183.7957397730442	516.9738810820901	232.50626278473644	5	53.03282208801177	1.2292103656499707
2463.6640348089663	4.192915711051739	-1.0	191.7957397730442	443.9738810820901	37.50626278473643	5	596.2438008020215	1.163013442330602
2472.1920537601195	18.451153365099415	1.0	167.7957397730442	521.9738810820901	0.0	2	135.49288494500192	1.2597660604441228
2473.5040566756816	11.623044296912298	-1.0	301.7957397730442	1046.9738810820902	332.5062627847364	6	215.0899485657242	1.290149035076468
2480.264071697937	31.809356172788583	-1.0	396.7957397730442	1001.9738810820901	68.50626278473644	1	78.59322855891794	1.1937308248578842
2488.5040100089113	27.884065036080997	-1.0	347.82177757975285	1187.9691632990703	315.4994405549339	1	89.65694194031926	1.285970145760748
2491.0240156089235	6.739304111368156	1.0	0.0	26.96916329907033	0.0	1	370.95818183703705	1.5707963267948966
2498.3680319289597	14.872521839617164	-1.0	312.82177757975285	928.9691632990704	0.0	2	168.0952313911245	1.2459822339686972
2502.3680408178684	9.4476601846429	1.0	196.82177757975288	34.96916329907033	0.0	9	264.61578328819775	0.17583435017032498
2507.256051680115	10.97281112835553	1.0	226.82177757975288	324.9691632990703	54.49944055493395	1	227.8358727545754	0.9614277658525896
2513.6160658134795	71.77454158595515	-1.0	1204.821777579753	3456.9691632990703	337.4994405549339	1	34.83129177503797	1.235440888546686
2521.6560036800083	21.21290141174586	-1.0	484.82257758064173	1691.9807544230605	59.52490058322287	3	117.85280813192848	1.2917321206847268
2532.7920284267298	54.306058463487645	-1.0	916.8225775806418	2167.9807544230603	432.52490058322286	12	46.035379306359715	1.1707121916971015
2545.2320560712355	29.235103768571356	1.0	551.8225775806418	1390.9807544230605	345.52490058322286	4	85.51363524447544	1.1931252690337093
2557.000002222227	21.018109988941234	1.0	163.7954575505084	134.98237331374813	0.0	29	118.94504317064596	0.689258972772267
2563.2960162133695	68.28034322117263	-1.0	553.7954575505084	1734.9823733137482	269.5078194531327	4	36.61375854397859	1.2618249500349723
2567.9680265956144	50.82193453997246	-1.0	159.7954575505084	606.9823733137481	28.507819453132726	18	49.19135846813742	1.3133751530385132
2578.240049422332	27.3681011050926	1.0	365.7954575505084	122.98237331374813	0.0	8	91.3472217308787	0.32433309790609327
2579.7840528534507	21.811580391278262	1.0	313.7954575505084	441.9823733137481	91.50781945313273	7	114.61801277818768	0.9534085275759636
2588.5040722312715	56.59812060204898	-1.0	371.7954575505084	890.9823733137481	105.50781945313273	9	44.171078004125356	1.1754766637741523
2627.784039520088	23.26308588911776	-1.0	371.7954575505084	890.9823733137481	105.50781945313273	9	44.171078004125356	1.1754766637741523
2604.7040282311737	60.22668953984844	-1.0	4402.820544245049	2318.9809866455407	293.5009494454994	24	41.509835906652285	0.4847814882906195
2613.328047395661	92.56565732896198	-1.0	562.8205442450492	654.9809866455407	39.50094944549939	12	27.00785660836872	0.8609319053827408
2635.920017600039	18.40937001792865	-1.0	182.76537973931082	523.9883433203814	96.53104392338214	2	135.8004102022656	1.2351939344919654
2636.5040188978196	15.82116240926645	-1.0	190.76537973931082	0.0	0.0	1	158.0162023073444	0.0
2643.416034257854	43.89419023588963	1.0	79.76537973931082	560.9883433203814	235.53104392338213	11	56.95514569388048	1.4295558462828433
2644.8320374045275	36.029217791202086	-1.0	312.76537973931084	1024.9883433203815	166.53104392338213	4	69.38812867068323	1.2746302426966563
2661.09607354683	84.58661902293649	-1.0	2678.765379739311	5052.988343320381	1112.5310439233822	18	29.555502145346424	1.0833324505514872
2662.720077155727	19.105936865386838	1.0	628.7653797393108	618.9883433203814	0.0	1	130.84938035826502	0.7775626136830781
2674.824024053387	47.28259431659707	-1.0	224.8100664556294	720.9902711003012	72.51249723610803	8	52.87357929770899	1.2685426083116749
2679.3040340089647	25.92811365689488	-1.0	1451.8100664556293	3154.990271100301	492.51249723610806	5	96.42043509536964	1.1395229887485325
2684.872046382325	24.440529268145326	-1.0	1447.8100664556293	718.9902711003012	98.51249723610803	4	102.28911054141476	0.4609282287837198
2689.03205562679	13.595874742273807	1.0	261.8100664556294	478.99027110030124	59.51249723610804	38	183.87930511206622	1.0705768977871242
2696.6320725157166	18.930017131721257	-1.0	635.8100664556293	101.99027110030121	58.51249723610804	4	132.0653849705566	0.15905496937538205
2709.3040206756014	120.2674533740206	-1.0	8166.8127953475505	7367.012184457983	1262.5143305714785	18	20.787003714340173	0.733955908715905
2726.6720592712427	104.46321292574207	-1.0	1803.8127953475505	3049.0121844579826	585.5143305714785	16	23.931869698255703	1.0365720165954753
2728.80806401792	36.64020225131928	1.0	35.812795347550384	0.0	0.0	4	68.23106441531675	0.0
2734.67207704906	11.126735890782086	-1.0	200.81279534755038	698.0121844579827	0.0	1	224.68404252060284	1.290668809200553
2739.6560081244625	16.411246413592224	1.0	189.80494533882816	0.0	0.0	7	152.3345599106619	0.0
2751.6400347556328	176.89180869693462	-1.0	4282.8049453388285	7365.0199100221225	1708.5053750059722	9	14.132932544565715	1.0440861914678345
2753.248038328974	17.220086171959935	1.0	0.0	89.01991002212225	39.505375005972226	1	145.17929672563642	1.5707963267948966
2756.144044764544	15.142925700695969	1.0	97.80494533882816	326.01991002212225	0.0	1	165.09359217717747	1.2793424242119482
2764.0400623112496	15.298680402121803	-1.0	37.804945338828155	369.01991002212225	139.50537500597224	2	163.4127868736489	1.468705593855696
2769.5680745957216	48.259968247594855	-1.0	69.80494533882816	204.01991002212225	0.0	1	51.8027692677687	1.2411339188897952
2777.3200118222485	21.807734436968673	1.0	39.82719314132571	74.00970001077779	42.50040944489938	1	114.63822650747144	1.077108310331836
2780.1360180800402	38.292169165725284	-1.0	450.8271931413257	1906.0097000107778	243.5004094448994	7	65.28750014605363	1.3385355701134152
2792.74404609788	106.28690346629584	-1.0	415.8271931413257	1603.0097000107778	145.5004094448994	21	23.521242208291106	1.3169865728017882
2799.6880615290256	21.270812737975717	-1.0	316.8271931413257	977.0097000107778	162.5004094448994	5	117.53194533731379	1.257213476964062
2806.4080764623923	44.979569131434076	-1.0	310.8271931413257	970.0097000107778	37.50040944489938	5	55.580790307145676	1.2606968424989613
2811.7280082844627	27.956836726258558	1.0	350.8290731434146	0.0	0.0	14	89.4235647787672	0.0
2823.13603363563	168.1922108914936	-1.0	858.8290731434146	1972.997553330615	310.49769721966356	11	14.86394635488104	1.160241075729274
2824.6240369423044	24.73884059385034	1.0	50.829073143414604	169.9975533306148	33.49769721966358	2	101.05566550363956	1.2802582704003351
2825.26403836453	7.64905952254	1.0	148.8290731434146	60.99755333061481	0.0	2	326.8375664528536	0.3889685673048088
2838.8000684445965	27.75019466515093	-1.0	767.8290731434146	1023.9975533306148	191.49769721966356	1	90.08945811610951	0.9274009090401032
2848.824010720024	113.67101920016017	-1.0	2038.8215253572505	3829.9883777648643	212.49682832980926	8	21.993292728358657	1.0816196922365058
2853.368020817824	14.033228487180025	1.0	165.8215253572504	0.0	0.0	1	178.14859939634422	0.0
2858.616032480072	21.101026065719594	-1.0	209.8215253572504	0.0	0.0	5	118.47765090729223	0.0
2868.0240533867855	138.93285702533245	-1.0	624.8215253572504	2262.9883777648643	87.49682832980926	8	17.99430353285084	1.3014034582927652
2876.1120713601586	14.185758538395362	1.0	177.8215253572504	236.9883777648642	0.0	1	176.23308568473564	0.9270785552430197
2882.0800046222325	55.136210188583036	-1.0	1004.8191075767862	1908.9947955497728	365.49064721183026	11	45.34225314814385	1.0862835290161916
2886.4080142400317	58.128932039398876	1.0	779.8191075767862	2137.994795549773	279.49064721183026	9	43.00784329403366	1.2210480818299811
2891.3520252267226	13.119353567972695	1.0	44.819107576786195	157.99479554977285	0.0	38	190.55816942864203	1.294383445992486
2903.728052729006	126.3751298790685	-1.0	178.8191075767862	909.9947955497728	178.49064721183024	1	19.78237333874404	1.3767629774431442
2910.8720686045967	15.5311204609431	1.0	468.8191075767862	325.99479554977285	39.490647211830236	2	160.96713732192583	0.6076003914705014
2919.288007306683	45.907913004630146	1.0	386.7973997748886	897.9929466588296	85.48824498693887	1	54.45684276146155	1.1640777453119742
2922.872015271145	179.4582163051193	-1.0	310.7973997748886	2945.9929466588296	732.4882449869389	24	13.930819393353595	1.4656867774986395
2930.024031164514	10.388266364133216	1.0	194.79739977488865	125.99294665882962	0.0	4	240.65613186734998	0.5741150891534048
2938.024048942331	128.63438564619713	1.0	659.7973997748886	63.992946658829624	0.0	1	19.434927818415	0.09668636896282115
2943.23206051569	8.85974922324985	1.0	340.7973997748886	280.9929466588296	25.488244986938874	2	282.17502967685283	0.6895120542065556
2946.8000684445965	67.49053963929406	-1.0	1082.7973997748886	2217.9929466588296	340.48824498693887	1	37.042228634729426	1.1166429432277984
2954.01600448001	25.44267807371925	-1.0	302.8080864534294	979.0163844626494	72.47284719205244	12	98.26009639222487	1.2708309783387697
2963.1280247289437	7.26168860497873	-1.0	126.8080864534294	124.0163844626494	0.0	9	344.2725426543297	0.7742685207782924
2963.736026080058	12.975149211936653	1.0	760.8080864534294	681.0163844626494	73.47284719205244	1	192.67601159454054	0.7301137676954246
2975.336051857893	69.47526499449611	1.0	233.80808645342938	212.0163844626494	191.47284719205243	23	35.98402971472008	0.7365574799968926
2985.4800744001654	205.62089321296617	-1.0	244.80808645342938	1689.0163844626495	49.472847192052434	14	12.158297539397877	1.4268574803327414
3023.6080391289756	109.56218052797458	-1.0	244.80808645342938	1689.0163844626495	49.472847192052434	14	12.158297539397877	1.4268574803327414
2994.7280149511444	58.162313488852575	1.0	147.81980424422693	114.0109166787963	44.464737183041315	60	42.98315954160166	0.6569837297085191
3003.192033760075	84.50698162364851	-1.0	1089.819804244227	2762.010916678796	253.4647371830413	109	29.58335455801438	1.19497560926528
3013.4720566045703	108.97093334567057	-1.0	638.8198042442269	3960.010916678796	487.46473718304134	24	22.941897653291278	1.4108565324987279
3020.440072089049	5.755192929050139	-1.0	35.81980424422694	170.01091667879632	30.464737183041315	10	434.3903029524695	1.3631422180324444
3059.6080391289756	8.780259945420994	1.0	35.81980424422694	170.01091667879632	30.464737183041315	10	434.3903029524695	1.3631422180324444
3025.224002720006	14.064716708762617	1.0	678.8130231255813	572.0124377915976	30.46567718408576	1	177.74975861706812	0.7002206730602406
3034.688023751164	235.54410126703593	-1.0	3973.8130231255814	7359.012437791597	546.4656771840857	19	10.613723657489322	1.0756687123541566
3039.368034151187	8.551398724165551	1.0	102.81302312558125	74.01243779159755	0.0	13	292.349834294968	0.6239401657582264
